$id,$type,BattingFirstTeamId,BowlingFirstTeamId,FirstInningsOvers,SecondInningsOvers,PitchCondition,Id,TimeStamp,BattingTeamId,BowlingTeamId,StrikerId,NonStrikerId,BowlerId,KeeperId,NewFielderId,NewBatsmanId,BatsmanId,NewKeeperId
475471473,live_scoring_core.events.outdoor_cricket.BallBowled,NA,NA,NA,NA,NA,7bb77de3-eaaf-4660-9056-019ea5c82249,2021-02-18T07:12:04,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
352091902,live_scoring_core.events.outdoor_cricket.NewOverStarted,NA,NA,NA,NA,NA,0cb05550-3c75-46b1-9ee5-c24777ca5b39,2021-02-18T07:12:19,NA,NA,NA,NA,242570,NA,NA,NA,NA,NA
16715700,live_scoring_core.events.outdoor_cricket.BallBowled,NA,NA,NA,NA,NA,92a2aac6-1003-4f09-874f-e513770b1683,2021-02-18T07:13:09,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
491901019,live_scoring_core.events.outdoor_cricket.BallBowled,NA,NA,NA,NA,NA,60f6c1a9-02f9-425c-8a02-8f110fb60f57,2021-02-18T07:13:33,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
685199065,live_scoring_core.events.outdoor_cricket.BallBowled,NA,NA,NA,NA,NA,cf69c93d-8235-4295-8ac6-df409bd1b7c6,2021-02-18T07:14:12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1040981284,live_scoring_core.events.outdoor_cricket.BallBowled,NA,NA,NA,NA,NA,0fee2a7d-0048-455f-bf4e-93ebc667558c,2021-02-18T07:14:38,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1050911339,live_scoring_core.events.outdoor_cricket.BallBowled,NA,NA,NA,NA,NA,6b53a3f7-b620-4c96-a801-c153f93408e8,2021-02-18T07:15:10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
735719146,live_scoring_core.events.outdoor_cricket.BallBowled,NA,NA,NA,NA,NA,bb1e39f3-8863-4cb9-a048-276405fc7f66,2021-02-18T07:15:25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
516790632,live_scoring_core.events.outdoor_cricket.NewOverStarted,NA,NA,NA,NA,NA,f2cba058-87ee-4c96-ac06-ea452ef8677b,2021-02-18T07:15:47,NA,NA,NA,NA,239861,NA,NA,NA,NA,NA
665528435,live_scoring_core.events.outdoor_cricket.BallBowled,NA,NA,NA,NA,NA,4a31067a-73fb-4633-98bb-43874aeb790e,2021-02-18T07:16:06,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
40517414,live_scoring_core.events.outdoor_cricket.BallBowled,NA,NA,NA,NA,NA,b7d731b8-234d-40ea-9886-657f3351ad10,2021-02-18T07:16:25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
714095307,live_scoring_core.events.outdoor_cricket.BallBowled,NA,NA,NA,NA,NA,5e190ab6-18e9-4648-b296-0443af977b3f,2021-02-18T07:16:44,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
574806927,live_scoring_core.events.outdoor_cricket.BallBowled,NA,NA,NA,NA,NA,f6824b81-9f3f-491d-be42-1a27971fec4c,2021-02-18T07:17:06,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
145529446,live_scoring_core.events.outdoor_cricket.BallBowled,NA,NA,NA,NA,NA,35221e1d-a86d-4e8d-8da6-e19473a1a2e2,2021-02-18T07:17:22,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
196070295,live_scoring_core.events.outdoor_cricket.BallBowled,NA,NA,NA,NA,NA,8c691eb6-f271-4a56-b1c2-f40b9759519d,2021-02-18T07:17:55,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
