$id,$type,BattingFirstTeamId,BowlingFirstTeamId,FirstInningsOvers,SecondInningsOvers,PitchCondition,Id,TimeStamp,BattingTeamId,BowlingTeamId,StrikerId,NonStrikerId,BowlerId,KeeperId,NewBowlerId,BatsmanId,NewBatsmanId,NewFielderId,NewKeeperId
722269492,live_scoring_core.events.outdoor_cricket.NewOverStarted,NA,NA,NA,NA,NA,df5aa087-d17c-4a1f-8ab3-5ebef6d2ad3a,2021-02-25T07:35:56,NA,NA,NA,NA,245620,NA,NA,NA,NA,NA,NA
776338145,live_scoring_core.events.outdoor_cricket.FielderChanged,NA,NA,NA,NA,NA,6fbf0dce-7af5-4dc4-a601-45a8c6d96258,2021-02-25T07:36:35,NA,NA,NA,NA,NA,NA,NA,NA,NA,245620,NA
110699902,live_scoring_core.events.outdoor_cricket.BallBowled,NA,NA,NA,NA,NA,83eba4d1-f757-4cb4-854a-aead1506ee2d,2021-02-25T07:36:35,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
484491835,live_scoring_core.events.outdoor_cricket.NewBatsmanSelected,NA,NA,NA,NA,NA,4b000903-331a-4b86-bd80-b6ac04ba150c,2021-02-25T07:36:39,NA,NA,NA,NA,NA,NA,NA,NA,239860,NA,NA
885912004,live_scoring_core.events.outdoor_cricket.BallBowled,NA,NA,NA,NA,NA,e5bcce85-ddb4-4feb-b0d6-d6ba9de5e11b,2021-02-25T07:37:10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
970619423,live_scoring_core.events.outdoor_cricket.BallBowled,NA,NA,NA,NA,NA,5b805031-4ba2-4f63-80a2-860b7b8c8ec7,2021-02-25T07:37:33,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
266918357,live_scoring_core.events.outdoor_cricket.BallBowled,NA,NA,NA,NA,NA,da15938e-5fb2-4a51-be4a-6d8529767163,2021-02-25T07:37:54,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
705115676,live_scoring_core.events.outdoor_cricket.FielderChanged,NA,NA,NA,NA,NA,d2408062-0406-49a8-be8b-55f7a73e8ef7,2021-02-25T07:38:34,NA,NA,NA,NA,NA,NA,NA,NA,NA,245620,NA
527833223,live_scoring_core.events.outdoor_cricket.BallBowled,NA,NA,NA,NA,NA,a01a07cd-c607-4b5b-b4db-173fe6ab359a,2021-02-25T07:38:34,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
505936818,live_scoring_core.events.outdoor_cricket.NewBatsmanSelected,NA,NA,NA,NA,NA,4f3149b0-5ba2-44ef-bfb4-06894b48ebe5,2021-02-25T07:38:36,NA,NA,NA,NA,NA,NA,NA,NA,198555,NA,NA
895063250,live_scoring_core.events.outdoor_cricket.BallBowled,NA,NA,NA,NA,NA,451f2c56-de86-44e1-ac27-d541fbee54d0,2021-02-25T07:38:56,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
545874668,live_scoring_core.events.outdoor_cricket.NewOverStarted,NA,NA,NA,NA,NA,421d1853-d0f6-4418-93a3-fca21bfa3b32,2021-02-25T07:39:10,NA,NA,NA,NA,44711,NA,NA,NA,NA,NA,NA
347348727,live_scoring_core.events.outdoor_cricket.BallBowled,NA,NA,NA,NA,NA,43303bb4-a746-4871-866a-11d96c8a41dc,2021-02-25T07:39:32,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
399966612,live_scoring_core.events.outdoor_cricket.BallBowled,NA,NA,NA,NA,NA,42858da9-87a8-45b0-947b-eba33b06439a,2021-02-25T07:39:54,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
742220706,live_scoring_core.events.outdoor_cricket.BallBowled,NA,NA,NA,NA,NA,28ef794e-b959-48e6-bb49-6e0bfa95b440,2021-02-25T07:40:17,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
524702555,live_scoring_core.events.outdoor_cricket.BallBowled,NA,NA,NA,NA,NA,9933c79d-b4c1-4e1d-bd64-046c9205fd83,2021-02-25T07:40:39,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
256051458,live_scoring_core.events.outdoor_cricket.BallBowled,NA,NA,NA,NA,NA,ec577662-1985-40c0-af37-54e48db4dcfb,2021-02-25T07:40:53,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
970218003,live_scoring_core.events.outdoor_cricket.BallBowled,NA,NA,NA,NA,NA,7a3b7da2-556b-4c6c-a7ab-2687405effc6,2021-02-25T07:41:26,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
753228761,live_scoring_core.events.outdoor_cricket.NewOverStarted,NA,NA,NA,NA,NA,1b73cfb5-d44e-4046-974e-865f3173148b,2021-02-25T07:41:38,NA,NA,NA,NA,245620,NA,NA,NA,NA,NA,NA
727657983,live_scoring_core.events.outdoor_cricket.BallBowled,NA,NA,NA,NA,NA,aaf887a0-212d-499b-8b14-e36ec38985e2,2021-02-25T07:42:03,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
302284077,live_scoring_core.events.outdoor_cricket.BallBowled,NA,NA,NA,NA,NA,cb2c3351-77db-4b4f-87bc-fbbe6029acac,2021-02-25T07:42:26,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
861891882,live_scoring_core.events.outdoor_cricket.BallBowled,NA,NA,NA,NA,NA,17b1bac6-2e4c-4894-99a4-a0595678f552,2021-02-25T07:42:42,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
965720335,live_scoring_core.events.outdoor_cricket.BallBowled,NA,NA,NA,NA,NA,af206db2-66e5-40f5-b05e-dd9beb0cac18,2021-02-25T07:43:04,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
502278623,live_scoring_core.events.outdoor_cricket.FielderChanged,NA,NA,NA,NA,NA,1e7bc9b6-5a9b-4ea2-afcc-9f591ab6516d,2021-02-25T07:43:37,NA,NA,NA,NA,NA,NA,NA,NA,NA,44711,NA
14556123,live_scoring_core.events.outdoor_cricket.BallBowled,NA,NA,NA,NA,NA,9029dc39-35a3-49fd-bbd1-595e6b5e83b5,2021-02-25T07:43:37,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
873313196,live_scoring_core.events.outdoor_cricket.NewBatsmanSelected,NA,NA,NA,NA,NA,93512c63-b2cb-42eb-be5d-0846ec390f9a,2021-02-25T07:43:42,NA,NA,NA,NA,NA,NA,NA,NA,243716,NA,NA
111303103,live_scoring_core.events.outdoor_cricket.NewBatsmanSelected,NA,NA,NA,NA,NA,4acb5ce8-7c62-4105-845c-50d00e9b8853,2021-02-25T07:43:46,NA,NA,NA,NA,NA,NA,NA,NA,260826,NA,NA
509482708,live_scoring_core.events.outdoor_cricket.InningsFinished,NA,NA,NA,NA,NA,c8279caf-94b6-4e34-8c11-086594b15666,2021-02-25T07:50:10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
151847656,live_scoring_core.events.outdoor_cricket.InningsStarted,NA,NA,NA,NA,NA,dddf8516-7538-4352-9754-c1f8c6680c3e,2021-02-25T07:50:29,9013,18132,44711,264833,239863,125735,NA,NA,NA,NA,NA
779283293,live_scoring_core.events.outdoor_cricket.BallBowled,NA,NA,NA,NA,NA,6752c562-4bad-4b03-a8d7-95db3c0af66c,2021-02-25T07:51:07,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
415984653,live_scoring_core.events.outdoor_cricket.BallBowled,NA,NA,NA,NA,NA,20741961-7ce0-42c2-9e0c-28ba93c11137,2021-02-25T07:51:31,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
413631363,live_scoring_core.events.outdoor_cricket.BallBowled,NA,NA,NA,NA,NA,d77c7fa9-71d7-4f30-ac6f-465a181c3d0c,2021-02-25T07:51:55,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
833489936,live_scoring_core.events.outdoor_cricket.BallBowled,NA,NA,NA,NA,NA,5b14b33b-72ea-48c0-86fa-ddd762f4bb6f,2021-02-25T07:52:21,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
796684492,live_scoring_core.events.outdoor_cricket.BallBowled,NA,NA,NA,NA,NA,6fbd6c26-b3d2-478c-a7e8-a82ebfcccb40,2021-02-25T07:52:48,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
148501116,live_scoring_core.events.outdoor_cricket.NewOverStarted,NA,NA,NA,NA,NA,8466ce78-8856-4427-a7b5-ebd288c7b26d,2021-02-25T07:52:57,NA,NA,NA,NA,239859,NA,NA,NA,NA,NA,NA
725908329,live_scoring_core.events.outdoor_cricket.BallBowled,NA,NA,NA,NA,NA,bac72be4-915e-4f10-8c26-d36772a36286,2021-02-25T07:53:31,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
808166167,live_scoring_core.events.outdoor_cricket.BallBowled,NA,NA,NA,NA,NA,3f9e6af4-d055-46ad-9760-30d7c2f7fd7e,2021-02-25T07:53:49,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
436069862,live_scoring_core.events.outdoor_cricket.BallBowled,NA,NA,NA,NA,NA,30413855-d351-473f-bf9f-66514724a1fd,2021-02-25T07:54:14,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
488525242,live_scoring_core.events.outdoor_cricket.BallBowled,NA,NA,NA,NA,NA,9606564e-1594-42aa-b6c0-d40f0ddd4c8f,2021-02-25T07:54:39,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1026186402,live_scoring_core.events.outdoor_cricket.BallBowled,NA,NA,NA,NA,NA,00eceb76-5e52-424e-b6e1-e7042912cb43,2021-02-25T07:55:06,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1037120724,live_scoring_core.events.outdoor_cricket.BallBowled,NA,NA,NA,NA,NA,6f8addf0-7072-4ce9-a9e2-f7ebd3a13bf0,2021-02-25T07:55:32,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
515800316,live_scoring_core.events.outdoor_cricket.NewOverStarted,NA,NA,NA,NA,NA,6f464ad7-17f8-4fe0-842a-939191c58361,2021-02-25T07:55:41,NA,NA,NA,NA,239863,NA,NA,NA,NA,NA,NA
233502057,live_scoring_core.events.outdoor_cricket.BallBowled,NA,NA,NA,NA,NA,35cba085-f3a5-4446-a565-5462c5245616,2021-02-25T07:56:03,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
129077043,live_scoring_core.events.outdoor_cricket.BallBowled,NA,NA,NA,NA,NA,1904768a-5cd9-4b3f-9096-41c4d9151814,2021-02-25T07:56:21,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
606368473,live_scoring_core.events.outdoor_cricket.BallBowled,NA,NA,NA,NA,NA,19160cda-a731-4cfe-b376-cb9086e6a837,2021-02-25T07:56:52,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
390240824,live_scoring_core.events.outdoor_cricket.BallBowled,NA,NA,NA,NA,NA,85f44fa2-bdb4-4625-82bf-f07da91505b8,2021-02-25T07:57:23,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
18777952,live_scoring_core.events.outdoor_cricket.BallBowled,NA,NA,NA,NA,NA,f62af1ce-4c8c-4eec-9db8-56b63ad75427,2021-02-25T07:57:42,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
417172860,live_scoring_core.events.outdoor_cricket.NewOverStarted,NA,NA,NA,NA,NA,1f95830f-4b65-46cd-a8af-8a4bcce14578,2021-02-25T07:57:53,NA,NA,NA,NA,239859,NA,NA,NA,NA,NA,NA
560790202,live_scoring_core.events.outdoor_cricket.BallBowled,NA,NA,NA,NA,NA,4d54cb02-99ab-406f-848f-baab874013d4,2021-02-25T07:58:15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
972631482,live_scoring_core.events.outdoor_cricket.BallBowled,NA,NA,NA,NA,NA,72d4562d-b03d-4530-babf-fc19e594279b,2021-02-25T07:59:07,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
276787618,live_scoring_core.events.outdoor_cricket.FielderChanged,NA,NA,NA,NA,NA,b423683d-5257-4b5d-a06c-ef01f0dd17ee,2021-02-25T07:59:21,NA,NA,NA,NA,NA,NA,NA,NA,NA,125735,NA
793271798,live_scoring_core.events.outdoor_cricket.BallBowled,NA,NA,NA,NA,NA,bc368d28-5cd2-4cd1-abc4-304d89c66ae9,2021-02-25T07:59:21,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
15398094,live_scoring_core.events.outdoor_cricket.NewBatsmanSelected,NA,NA,NA,NA,NA,782367f0-a6ca-4be1-b845-c8a4cb310830,2021-02-25T07:59:23,NA,NA,NA,NA,NA,NA,NA,NA,78000,NA,NA
367970247,live_scoring_core.events.outdoor_cricket.BallBowled,NA,NA,NA,NA,NA,cd7d1bb1-5555-4fe8-93a1-491039a52a1f,2021-02-25T08:00:15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1005872034,live_scoring_core.events.outdoor_cricket.BallBowled,NA,NA,NA,NA,NA,fe3b22a8-e5f1-480b-999d-ec0361e1ca2f,2021-02-25T08:00:34,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
254229133,live_scoring_core.events.outdoor_cricket.NewOverStarted,NA,NA,NA,NA,NA,f8ea69cb-4723-4b09-a7ea-a0b9ff16fafd,2021-02-25T08:00:42,NA,NA,NA,NA,239863,NA,NA,NA,NA,NA,NA
125327699,live_scoring_core.events.outdoor_cricket.BallBowled,NA,NA,NA,NA,NA,deecec3c-0ed5-419b-ae62-8b3879d0e605,2021-02-25T08:01:26,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
931488791,live_scoring_core.events.outdoor_cricket.BallBowled,NA,NA,NA,NA,NA,dd72fa06-cca7-4473-a045-09f26093065f,2021-02-25T08:01:54,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
877908492,live_scoring_core.events.outdoor_cricket.BallBowled,NA,NA,NA,NA,NA,58bbb873-8763-4ea7-8d28-a09756dbadac,2021-02-25T08:02:14,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
967726014,live_scoring_core.events.outdoor_cricket.BallBowled,NA,NA,NA,NA,NA,97b8508b-6cff-41d3-a093-19f248109227,2021-02-25T08:02:34,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1066183938,live_scoring_core.events.outdoor_cricket.BallBowled,NA,NA,NA,NA,NA,fa5f5ed7-0b77-4501-adbe-ac63d4aa2653,2021-02-25T08:02:59,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
976874236,live_scoring_core.events.outdoor_cricket.NewOverStarted,NA,NA,NA,NA,NA,a18665ff-61f6-469b-85fb-3b04e94dac39,2021-02-25T08:03:14,NA,NA,NA,NA,260826,NA,NA,NA,NA,NA,NA
351538688,live_scoring_core.events.outdoor_cricket.BallBowled,NA,NA,NA,NA,NA,910fe5b0-9bae-406e-9f2f-30a68f089db6,2021-02-25T08:04:07,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
844390798,live_scoring_core.events.outdoor_cricket.BallBowled,NA,NA,NA,NA,NA,bce6777c-96ee-4f7d-92f6-ab6210f7a708,2021-02-25T08:04:18,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
902648813,live_scoring_core.events.outdoor_cricket.BallBowled,NA,NA,NA,NA,NA,29793353-7042-4684-b5ea-05abb38fadee,2021-02-25T08:04:41,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
302710688,live_scoring_core.events.outdoor_cricket.BallBowled,NA,NA,NA,NA,NA,b1171883-f2fc-4706-a92b-3e5a841370e2,2021-02-25T08:05:02,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
902430448,live_scoring_core.events.outdoor_cricket.BallBowled,NA,NA,NA,NA,NA,e170d270-326b-4b26-b9f2-496657c6cba6,2021-02-25T08:05:25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
30727654,live_scoring_core.events.outdoor_cricket.NewOverStarted,NA,NA,NA,NA,NA,08ecde54-284b-4ca7-9f87-1857218e3424,2021-02-25T08:05:35,NA,NA,NA,NA,242570,NA,NA,NA,NA,NA,NA
459170858,live_scoring_core.events.outdoor_cricket.BallBowled,NA,NA,NA,NA,NA,7a4c55ee-25f4-41ad-a7ba-4ff989a4121b,2021-02-25T08:06:11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
655571927,live_scoring_core.events.outdoor_cricket.BallBowled,NA,NA,NA,NA,NA,4874ae6f-bd40-4e71-803b-07a45f2d429e,2021-02-25T08:06:39,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
128557476,live_scoring_core.events.outdoor_cricket.BallBowled,NA,NA,NA,NA,NA,1c06118d-69d0-480a-bb82-02bed68a0509,2021-02-25T08:06:58,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
688666027,live_scoring_core.events.outdoor_cricket.BallBowled,NA,NA,NA,NA,NA,fb88dd97-5c1f-43e6-bc41-6bd006b0ccaf,2021-02-25T08:07:47,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
398973575,live_scoring_core.events.outdoor_cricket.BallBowled,NA,NA,NA,NA,NA,2361ee1b-8fa9-481a-b50c-9405f990c112,2021-02-25T08:08:17,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
50848996,live_scoring_core.events.outdoor_cricket.BallBowled,NA,NA,NA,NA,NA,c6bb7166-ec21-4785-afed-b16b3b573914,2021-02-25T08:08:30,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
246008875,live_scoring_core.events.outdoor_cricket.NewOverStarted,NA,NA,NA,NA,NA,ce796d93-66ec-4f75-a211-c84662538460,2021-02-25T08:08:41,NA,NA,NA,NA,260826,NA,NA,NA,NA,NA,NA
33866355,live_scoring_core.events.outdoor_cricket.BallBowled,NA,NA,NA,NA,NA,010fecb6-a4ba-4036-8c78-9fffaf1ac098,2021-02-25T08:09:03,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
656558411,live_scoring_core.events.outdoor_cricket.BallBowled,NA,NA,NA,NA,NA,e1e67e45-abb8-4940-b589-738abd87c2d2,2021-02-25T08:09:22,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
499057063,live_scoring_core.events.outdoor_cricket.BallBowled,NA,NA,NA,NA,NA,34bdb7c9-cf70-468b-bfed-b55beb9a4f77,2021-02-25T08:09:46,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
665993709,live_scoring_core.events.outdoor_cricket.BallBowled,NA,NA,NA,NA,NA,b2f24d11-1df1-4149-942a-1f923df5c145,2021-02-25T08:10:02,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
473760819,live_scoring_core.events.outdoor_cricket.BallBowled,NA,NA,NA,NA,NA,cc56ff7a-56a6-4f29-a548-3bfe771ea5ba,2021-02-25T08:10:17,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
910163614,live_scoring_core.events.outdoor_cricket.BallBowled,NA,NA,NA,NA,NA,7eb5d82a-add6-4cc5-b60e-0e0c2f803f22,2021-02-25T08:10:34,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
477280540,live_scoring_core.events.outdoor_cricket.NewOverStarted,NA,NA,NA,NA,NA,33ad32be-e2fc-4101-bbbc-b63e588f8499,2021-02-25T08:10:45,NA,NA,NA,NA,242570,NA,NA,NA,NA,NA,NA
737431285,live_scoring_core.events.outdoor_cricket.BallBowled,NA,NA,NA,NA,NA,39ca3678-e1da-4ff3-8c79-1c5a56a773ae,2021-02-25T08:11:27,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
137914071,live_scoring_core.events.outdoor_cricket.BallBowled,NA,NA,NA,NA,NA,9bf81d37-1118-42d3-97a6-fbafa9cabf8b,2021-02-25T08:11:50,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
929771641,live_scoring_core.events.outdoor_cricket.BallBowled,NA,NA,NA,NA,NA,d156c120-8b2f-4064-8684-30e6d666e2fd,2021-02-25T08:12:11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
456532083,live_scoring_core.events.outdoor_cricket.BallBowled,NA,NA,NA,NA,NA,bdea7a0b-ec86-4929-966d-d0443b23f52e,2021-02-25T08:12:40,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
948235534,live_scoring_core.events.outdoor_cricket.BallBowled,NA,NA,NA,NA,NA,c99b9d86-217b-4c33-947f-f7170eb6b80f,2021-02-25T08:13:19,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
788748960,live_scoring_core.events.outdoor_cricket.NewOverStarted,NA,NA,NA,NA,NA,6f287517-369b-4b97-9064-498af485b616,2021-02-25T08:14:11,NA,NA,NA,NA,198555,NA,NA,NA,NA,NA,NA
992114684,live_scoring_core.events.outdoor_cricket.KeeperChanged,NA,NA,NA,NA,NA,a7207250-a012-4a1b-8c52-eb6d26e2a401,2021-02-25T08:14:31,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,242570
734329065,live_scoring_core.events.outdoor_cricket.BallBowled,NA,NA,NA,NA,NA,cf59a6a5-c066-45ad-88dc-8edf62e2988f,2021-02-25T08:14:46,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
60547044,live_scoring_core.events.outdoor_cricket.BallBowled,NA,NA,NA,NA,NA,7011be7f-b6a2-4b89-ac20-fafad41e4aa3,2021-02-25T08:15:03,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
908197451,live_scoring_core.events.outdoor_cricket.BallBowled,NA,NA,NA,NA,NA,76192640-8792-4576-a6cf-571910408228,2021-02-25T08:15:30,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
632249787,live_scoring_core.events.outdoor_cricket.BallBowled,NA,NA,NA,NA,NA,ac0a1c6b-b978-4904-b01f-567994bd5d18,2021-02-25T08:15:56,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
243725456,live_scoring_core.events.outdoor_cricket.BatsmanRetired,NA,NA,NA,NA,NA,afccf38a-f5b8-4668-a130-7f6cc1691989,2021-02-25T08:16:02,NA,NA,NA,NA,NA,NA,NA,44711,NA,NA,NA
525231638,live_scoring_core.events.outdoor_cricket.NewBatsmanSelected,NA,NA,NA,NA,NA,dc2bca57-8c92-4a0a-8a3b-29f19cb6aaa1,2021-02-25T08:16:03,NA,NA,NA,NA,NA,NA,NA,NA,244413,NA,NA
508873774,live_scoring_core.events.outdoor_cricket.BallBowled,NA,NA,NA,NA,NA,cf3fb8c5-d6b1-4af6-b65d-124a5ec02c55,2021-02-25T08:16:50,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
137033590,live_scoring_core.events.outdoor_cricket.BallBowled,NA,NA,NA,NA,NA,9d9a1db4-06ae-46f7-a5af-aae63047e857,2021-02-25T08:17:06,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
519482532,live_scoring_core.events.outdoor_cricket.NewOverStarted,NA,NA,NA,NA,NA,8e1b37aa-923f-4ebf-a058-31cf52ac385b,2021-02-25T08:17:21,NA,NA,NA,NA,125735,NA,NA,NA,NA,NA,NA
972263159,live_scoring_core.events.outdoor_cricket.BallBowled,NA,NA,NA,NA,NA,1c5afbee-4003-48e3-ab37-e5e6797fd9a2,2021-02-25T08:18:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
810151270,live_scoring_core.events.outdoor_cricket.BallBowled,NA,NA,NA,NA,NA,07d4e5c1-f02a-42e2-a4ac-491d561c9013,2021-02-25T08:18:39,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
608797310,live_scoring_core.events.outdoor_cricket.BallBowled,NA,NA,NA,NA,NA,bfdeb3ec-06ea-4bdf-842a-1865a916ae79,2021-02-25T08:19:02,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
521847801,live_scoring_core.events.outdoor_cricket.BallBowled,NA,NA,NA,NA,NA,aca7d971-cf65-42b1-b41c-6ca81e8d545b,2021-02-25T08:19:19,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
444329663,live_scoring_core.events.outdoor_cricket.BallBowled,NA,NA,NA,NA,NA,01d5625b-9137-4070-ae53-f8949b7e04af,2021-02-25T08:19:47,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
938997858,live_scoring_core.events.outdoor_cricket.BallBowled,NA,NA,NA,NA,NA,410e7eb1-7d9c-4161-aedb-4fcf6da741b0,2021-02-25T08:20:18,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
621864296,live_scoring_core.events.outdoor_cricket.NewOverStarted,NA,NA,NA,NA,NA,1b455ad8-f649-48f2-ade3-8627c4596039,2021-02-25T08:20:30,NA,NA,NA,NA,239860,NA,NA,NA,NA,NA,NA
174198465,live_scoring_core.events.outdoor_cricket.BallBowled,NA,NA,NA,NA,NA,dfe9cb8b-caa2-4373-9187-def7a2c2041d,2021-02-25T08:21:06,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
365630032,live_scoring_core.events.outdoor_cricket.BallBowled,NA,NA,NA,NA,NA,0a4b4be6-6fc2-4dd6-a264-3bdbbea49e9a,2021-02-25T08:21:42,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
205443786,live_scoring_core.events.outdoor_cricket.BallBowled,NA,NA,NA,NA,NA,80127b45-f5b1-45fc-b6d8-e30983944d17,2021-02-25T08:22:01,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
373069825,live_scoring_core.events.outdoor_cricket.BallBowled,NA,NA,NA,NA,NA,7a7493f8-c4eb-4d47-a4ac-737c36570db4,2021-02-25T08:22:31,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
300892402,live_scoring_core.events.outdoor_cricket.BallBowled,NA,NA,NA,NA,NA,0c8ac453-eb1f-4048-ba3d-b3088b074e44,2021-02-25T08:22:51,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
585594642,live_scoring_core.events.outdoor_cricket.BallBowled,NA,NA,NA,NA,NA,7cb560dd-b47d-44d3-abd0-30ba22824fc6,2021-02-25T08:23:20,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
579957040,live_scoring_core.events.outdoor_cricket.NewOverStarted,NA,NA,NA,NA,NA,8909198f-7924-4770-a2f2-398707b11b59,2021-02-25T08:23:46,NA,NA,NA,NA,125735,NA,NA,NA,NA,NA,NA
543624355,live_scoring_core.events.outdoor_cricket.BallBowled,NA,NA,NA,NA,NA,b22fa78a-f270-4551-9392-50f0d33e7f24,2021-02-25T08:24:07,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
62042764,live_scoring_core.events.outdoor_cricket.BallBowled,NA,NA,NA,NA,NA,742971d9-58a6-44e6-bffb-530db8c77aab,2021-02-25T08:24:34,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
545536996,live_scoring_core.events.outdoor_cricket.BallBowled,NA,NA,NA,NA,NA,a0ce1769-bbb0-459a-bfe2-6381608db545,2021-02-25T08:25:12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
836338754,live_scoring_core.events.outdoor_cricket.BallBowled,NA,NA,NA,NA,NA,09eef32d-4a19-4323-ab21-49bc0fc31fce,2021-02-25T08:25:31,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
237013517,live_scoring_core.events.outdoor_cricket.BallBowled,NA,NA,NA,NA,NA,5395bad0-f957-4d3f-9bef-36c41bd9347e,2021-02-25T08:25:59,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
